,path,invoice,costo_prof,costo_total
38,Invoice (1784).pdf,G93786741,679.6199999999999,14668.18
39,Invoice (1799).pdf,315935113,10071.02,86004.24
40,Invoice (1801).pdf,105445399,16772.84,-1.0
41,Invoice (1803).pdf,501700937,22647.299999999996,37814.34
42,Invoice (1808).pdf,797552545,1650.48,10642.08
43,Invoice (1809).pdf,T05462087,2310.8900000000003,6243.21
44,Invoice (1815).pdf,C77549896,2790.09,17115.67
45,Invoice (1826).pdf,405036570,24650.14,33061.08
46,Invoice (1841).pdf,C73833570,4866.149999999999,18813.42
47,Invoice (1861).pdf,C31904923,17258.89,26106.3
48,Invoice (1869).pdf,877889495,1866.8899999999999,15428.56
49,Invoice (1871).pdf,826758082,11491.369999999999,17024.99
50,Invoice (1875).pdf,Z51146808,1816.45,21547.81
51,Invoice (1877).pdf,X78917414,32513.170000000002,39463.83
52,Invoice (1885).pdf,4448,20870.69,33821.2
53,Invoice (1887).pdf,807294335,11943.65,25954.48
54,Invoice (1891).pdf,6653896,6004.099999999999,13397.72
55,Invoice (1908).pdf,Invoice (1908),19305.829999999998,48602.65
56,Invoice (1916).pdf,199133162,46630.96,48153.89
57,Invoice (1923).pdf,B67945319,5551.72,22638.02
58,Invoice (1926).pdf,S03674040,22673.98,35.0
59,Invoice (1933).pdf,989771799,7983.75,30647.12
60,Invoice (1940).pdf,999746476,27740.280000000006,44298.46
61,Invoice (1946).pdf,285707919,6351.200000000001,21778.75
62,Invoice (1952).pdf,255596816,5261.41,16104.0
63,Invoice (1962).pdf,605638112,42.27,6312.41
64,Invoice (1963).pdf,N00698570,24547.9,40636.77
65,Invoice (1966).pdf,139453160,1988.5000000000002,7986.69
66,Invoice (1978).pdf,N60394347,31997.309999999998,42465.72
67,Invoice (1979).pdf,G72596725,4276.860000000001,-1.0
68,Invoice (1981).pdf,775356030,3322.11,373766.9
69,Invoice (1983).pdf,U51483418,4644.759999999999,10386.35
70,Invoice (1988).pdf,630711247,23819.340000000004,26258.11
71,Invoice (1993).pdf,B46087039,32557.549999999996,38406.55
72,Invoice (1998).pdf,T41798507,6690.5599999999995,32575.34
73,Invoice (2007).pdf,799958364,12172.16,28220.95
74,Invoice (2019).pdf,988726016,6317.280000000001,27185.96
75,Invoice (2022).pdf,334447890,15049.92,20324.76
76,Invoice (203).pdf,H15630205,4628.64,36450.38
77,Invoice (2051).pdf,J41408525,3804.01,-1.0
78,Invoice (2056).pdf,511102728,10872.069999999998,30778.18
79,Invoice (2065).pdf,H29792390,8622.96,19658.29
80,Invoice (2066).pdf,A04535529,13896.74,24703.2
81,Invoice (2071).pdf,I04884712,27755.739999999998,36017.04
82,Invoice (2078).pdf,70480162,1735.2799999999997,5301.02
83,Invoice (2079).pdf,593698645,16954.820000000003,30178.19
84,Invoice (2083).pdf,U49464063,17772.12,45998.39
85,Invoice (2088).pdf,K55268636,34823.38999999999,42517.85
86,Invoice (2105).pdf,A92922912,5005.57,-1.0
87,Invoice (2109).pdf,K54443893,6710.04,36437.94
88,Invoice (2119).pdf,512640809,2341.77,3740.0
89,Invoice (2120).pdf,187164639,5067.05,10127.28
90,Invoice (2129).pdf,E01368964,8571.220000000001,20078.71
91,Invoice (2140).pdf,597633,1601.8399999999997,7582.9
92,Invoice (2156).pdf,F63907692,13129.12,38116.5
93,Invoice (2158).pdf,661702094,8066.570000000001,40475.51
94,Invoice (216).pdf,577043934,8761.74,31399.15
95,Invoice (2174).pdf,147277323,533774.9600000001,25021.68
96,Invoice (2182).pdf,M13672120,5189.86,31023.25
97,Invoice (2187).pdf,3292769,1204.89,15218.62
98,Invoice (2199).pdf,W32359466,6150.139999999999,28333.91
99,Invoice (2200).pdf,X61225360,27252.16,48981.31
